Date,Trap,Address,Species,NumMosquitos,WnvPresent
2007-07-02,T129,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-02,T129,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,1,0
2007-07-02,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,16,0
2007-07-02,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,12,0
2007-07-02,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX SALINARIUS,2,0
2007-07-02,T142,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-02,T142,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2007-07-02,T145,"Chicago, IL, USA",CULEX SALINARIUS,1,0
2007-07-02,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,1,0
2007-07-02,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,1,0
2007-07-02,T149,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-02,T149,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,1,0
2007-07-02,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,5,0
2007-07-02,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,2,0
2007-07-02,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-02,T154,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-02,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,28,0
2007-07-02,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,4,0
2007-07-02,T161,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-02,T161,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,2,0
2007-07-02,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T001,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,2,0
2007-07-11,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,18,0
2007-07-11,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,7,0
2007-07-11,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T004,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T006,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T006,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,2,0
2007-07-11,T007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-11,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,5,0
2007-07-11,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,39,0
2007-07-11,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,14,0
2007-07-11,T009,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T009,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,14,0
2007-07-11,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,1,0
2007-07-11,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,8,0
2007-07-11,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,3,0
2007-07-11,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,1,0
2007-07-11,T014,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-11,T014,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,4,0
2007-07-11,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,3,0
2007-07-11,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,3,0
2007-07-11,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,51,0
2007-07-11,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,12,0
2007-07-11,T019,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T025,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,7,0
2007-07-11,T025,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,2,0
2007-07-11,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,2,0
2007-07-11,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,5,0
2007-07-11,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,6,0
2007-07-11,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,4,0
2007-07-11,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,1,0
2007-07-11,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T035,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T036,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T037,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T043,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,20,0
2007-07-11,T043,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,5,0
2007-07-11,T045,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-11,T045,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,1,0
2007-07-11,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,3,0
2007-07-11,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,6,0
2007-07-11,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,5,0
2007-07-11,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,1,0
2007-07-11,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-11,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,1,0
2007-07-11,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,1,0
2007-07-11,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,1,0
2007-07-11,T060,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,1,0
2007-07-11,T060,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,1,0
2007-07-11,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-11,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,2,0
2007-07-11,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,2,0
2007-07-11,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,22,0
2007-07-11,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX TERRITANS,2,0
2007-07-11,T066,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-11,T067,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,9,0
2007-07-11,T069,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,10,0
2007-07-11,T069,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,4,0
2007-07-11,T070,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T071,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,3,0
2007-07-11,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,11,0
2007-07-11,T075,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX SALINARIUS,1,0
2007-07-11,T076,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",CULEX RESTUANS,18,0
2007-07-11,T077,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,1,0
2007-07-11,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,6,0
2007-07-11,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,6,0
2007-07-11,T080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,1,0
2007-07-11,T081,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,11,0
2007-07-11,T081,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,1,0
2007-07-11,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,1,0
2007-07-11,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-11,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,4,0
2007-07-11,T083,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-11,T083,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,7,0
2007-07-11,T084,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS,1,0
2007-07-11,T084,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-11,T084,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX RESTUANS,1,0
2007-07-11,T085,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,15,0
2007-07-11,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,19,0
2007-07-11,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,143,0
2007-07-11,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,9,0
2007-07-11,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,2,0
2007-07-11,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX TERRITANS,1,0
2007-07-11,T088,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,5,0
2007-07-11,T088,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,4,0
2007-07-11,T089,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T089,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,2,0
2007-07-11,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,27,0
2007-07-11,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,5,0
2007-07-11,T091,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,1,0
2007-07-11,T091,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,14,0
2007-07-11,T092,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,1,0
2007-07-11,T092,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,5,0
2007-07-11,T094,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T096,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,2,0
2007-07-11,T096,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22,0
2007-07-11,T096,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,21,0
2007-07-11,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,5,0
2007-07-11,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,1,0
2007-07-11,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,1,0
2007-07-11,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,18,0
2007-07-11,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,4,0
2007-07-11,T141,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T142,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T142,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2007-07-11,T143,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,1,0
2007-07-11,T145,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-11,T145,"Chicago, IL, USA",CULEX RESTUANS,1,0
2007-07-11,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,1,0
2007-07-11,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,13,0
2007-07-11,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,2,0
2007-07-11,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,2,0
2007-07-11,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX SALINARIUS,1,0
2007-07-11,T150,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-11,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,8,0
2007-07-11,T155,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,29,0
2007-07-11,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,189,0
2007-07-11,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,27,0
2007-07-11,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,1,0
2007-07-11,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,16,0
2007-07-11,T161,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17,0
2007-07-11,T161,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,4,0
2007-07-11,T162,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX RESTUANS,1,0
2007-07-11,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-11,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,1,0
2007-07-18,T001,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,1,0
2007-07-18,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,4,0
2007-07-18,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,7,0
2007-07-18,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,2,0
2007-07-18,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,1,0
2007-07-18,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T006,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,3,0
2007-07-18,T007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,3,0
2007-07-18,T007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,3,0
2007-07-18,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,1,0
2007-07-18,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,9,0
2007-07-18,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,1,0
2007-07-18,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-18,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2007-07-18,T012,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T014,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,3,0
2007-07-18,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,4,0
2007-07-18,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,1,0
2007-07-18,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,34,0
2007-07-18,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,7,0
2007-07-18,T017,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2007-07-18,T019,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,2,0
2007-07-18,T025,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-18,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,1,0
2007-07-18,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,3,0
2007-07-18,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,2,0
2007-07-18,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,11,0
2007-07-18,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,5,0
2007-07-18,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,1,0
2007-07-18,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,4,0
2007-07-18,T035,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T036,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS,1,0
2007-07-18,T036,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T036,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX RESTUANS,3,0
2007-07-18,T036,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX SALINARIUS,1,0
2007-07-18,T037,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,2,0
2007-07-18,T037,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T043,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T044,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T044,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX RESTUANS,2,0
2007-07-18,T045,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS,4,0
2007-07-18,T045,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,12,0
2007-07-18,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,34,0
2007-07-18,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,30,0
2007-07-18,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,8,0
2007-07-18,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,1,0
2007-07-18,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,2,0
2007-07-18,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-18,T050,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T051,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-18,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,2,0
2007-07-18,T060,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX RESTUANS,1,0
2007-07-18,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,7,0
2007-07-18,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,7,0
2007-07-18,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,4,0
2007-07-18,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,2,0
2007-07-18,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,1,0
2007-07-18,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,2,0
2007-07-18,T084,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,5,0
2007-07-18,T086,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,1,0
2007-07-18,T091,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,1,0
2007-07-18,T091,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T115,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,50,0
2007-07-18,T129,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,1,0
2007-07-18,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,100,0
2007-07-18,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,76,0
2007-07-18,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX SALINARIUS,2,0
2007-07-18,T141,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T142,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,3,0
2007-07-18,T143,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T143,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,1,0
2007-07-18,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,1,0
2007-07-18,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2007-07-18,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,2,0
2007-07-18,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,7,0
2007-07-18,T146,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX SALINARIUS,1,0
2007-07-18,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,2,0
